id,name,code,parent_id/id,cpms,yqyt,pmjl,gllb
medical_device_category_13-08-01,听小骨假体,13-08-01,__import__.medical_device_category_13-08,一般采用铂金属、不锈钢、纯钛或钛合金等金属材料制成，亦有产品采用羟基磷灰石制成。,用于传导性耳聋，对全部或部分听小骨链施行置换手术。,生物陶瓷听小骨置换假体、听小骨假体,Ⅲ
medical_device_category_13-08-02,耳内假体,13-08-02,__import__.medical_device_category_13-08,一般采用不锈钢、钛合金等金属材料和/或聚四氟乙烯等高分子材料制成。,用于植入耳内，以重建声音传导链或治疗镫骨不能移动的耳硬化症，也可用于预防中耳积液。,鼓室成形术假体、镫骨成形术假体、通风管,Ⅲ
medical_device_category_13-08-03,植入性止鼾装置,13-08-03,__import__.medical_device_category_13-08,通常由带线骨螺钉和置入装置（骨螺钉植入器、缝线穿引器、压舌板、咬垫、自由弯针、舌骨针）组成。带线骨螺钉中螺钉由钛合金材料制成，线由聚丙烯材料制成。通过一个带线骨螺钉将舌根部软组织固定于下颌骨以实现舌根的前悬挂，和/或通过两个带线骨螺钉将舌骨悬吊于下颚骨。,用于治疗阻塞性睡眠呼吸暂停（OSA）和/或打鼾。,舌悬吊系统,Ⅲ
medical_device_category_13-09-01,整形填充材料,13-09-01,__import__.medical_device_category_13-09,一般采用聚四氟乙烯、硅橡胶等材料制成。,用于面部或其他部位软组织的填充。,硅橡胶外科整形植入物、面部假体、面部整形填充材料、面部整形植入物、硅橡胶皮下软组织植入体,Ⅲ
medical_device_category_13-09-02,1 整形美容用注射材料,13-09-02,__import__.medical_device_category_13-09,通常由注射器以及预装在注射器中的填充材料组成。,用于注射到真皮层和/或皮下组织，以填充增加组织容积。,注射用交联透明质酸钠凝胶、注射用透明质酸钠凝胶、胶原蛋白植入剂、注射用聚左旋乳酸填充剂、重组Ⅲ型人源化胶原蛋白冻干纤维,Ⅲ
medical_device_category_13-09-02,2 整形美容用注射材料,13-09-02,__import__.medical_device_category_13-09,通常由注射器以及预装在注射器中的材料，或灌装在瓶中的材料（一般以透明质酸钠为主要成分）组成。产品不应含有发挥药理学、免疫学或者代谢作用的成分。,用于注射到真皮层，主要通过所含透明质酸钠等材料的保湿、补水等作用，改善皮肤状态。,注射用透明质酸钠溶液,Ⅲ
medical_device_category_13-09-03,乳房植入物,13-09-03,__import__.medical_device_category_13-09,通常由外壳和壳内填充物组成。植入体外壳一般采用多层医用硅橡胶制成，壳内充有医用级硅凝胶等材料。,用于隆乳和乳房再造。,人工乳房植入体、乳房植入体、硅凝胶填充乳房植入体,Ⅲ
medical_device_category_13-09-04,外科补片/外科修补网,13-09-04,__import__.medical_device_category_13-09,一般采用一种或多种合成高分子生物材料或天然高分子生物材料制成。,用于植入人体，加强和修补不完整的腹壁和/或腹股沟区等软组织的缺损。,疝气补片、外科修复补片、外科修复网、疝修补补片,Ⅲ
medical_device_category_13-09-05,修补固定器,13-09-05,__import__.medical_device_category_13-09,通常由缝钉和置入装置（器械杆、手柄、击发扳机）组成。,在多种微创及开放外科手术（如疝修补术）中，用于固定对软组织进行修补的材料。,可吸收钉修补固定器、可吸收夹固定装置、固定夹,Ⅲ
medical_device_category_13-09-06,非血管支架,13-09-06,__import__.medical_device_category_13-09,通常由支架和/或输送系统组成。支架一般采用金属材料制成，可覆高分子材料制成的膜。经腔放置的植入物扩张后通过提供机械性的支撑，以维持或恢复腔道的完整性。,用于预防非血管腔道的狭窄或重建腔道的结构和/或功能，也可用于胆汁/胰液的内引流。,胆道支架、尿道支架、肠道支架、气管支架、食道支架、前列腺尿道支架、胰管支架、十二指肠支架、结肠支架、幽门支架、气管造口支架系统、鼻窦支架,Ⅲ
medical_device_category_13-09-07,支气管内活瓣,13-09-07,__import__.medical_device_category_13-09,通常由活瓣、输送导管、装载器和气道定径套件（玻璃注射器、活塞和量规）组成。活瓣支撑架一般采用镍钛合金制成，覆有聚氨酯膜。,用于控制气流以改善病变分布不均匀的肺气肿患者的肺功能及减少漏气。,支气管内活瓣,Ⅲ
medical_device_category_13-09-08,肛瘘塞,13-09-08,__import__.medical_device_category_13-09,一般采用生物组织材料制成，通常为卷筒状结构。,通过填塞卷筒状结构增强软组织强度，用于修补肛门直肠瘘。,肛瘘塞,Ⅲ
medical_device_category_13-09-09,阴茎假体,13-09-09,__import__.medical_device_category_13-09,通常由液囊、液泵阀与圆柱体组成。液囊一般采用聚甲基乙烯基硅氧烷材料制成；液泵阀一般采用硅橡胶、不锈钢及聚丙烯材料制成；圆柱体一般采用硅橡胶及涤纶材料制成。,用于植入患者阴茎海绵体的白膜腔内，以取代海绵体丧失的膨胀、勃起、支撑阴茎的功能。,阴茎支撑体,Ⅲ
medical_device_category_13-09-10,软组织扩张器,13-09-10,__import__.medical_device_category_13-09,一般由扩张器壳体、导管、注射座及连接管组成，其中注射阀由硅橡胶和不锈钢碗组成。,用于获取自体皮肤组织以解决皮肤供区不足，也可用于头皮缺损、秃发再造、耳鼻再造和各类疤痕的修补。,软组织扩张器,Ⅲ
medical_device_category_13-09-11,整形用植入线材,13-09-11,__import__.medical_device_category_13-09,通常由不可吸收或可吸收聚合物组成，可带针或不带针。,用于植入面部组织，以提升松弛下垂的组织，纠正皱纹。,面部埋植线、面部提拉线、面部锥体提拉线,Ⅲ
medical_device_category_13-10-01,脱细胞皮肤,13-10-01,__import__.medical_device_category_13-10,通常由异种或同种异体皮肤组织经一系列处理后制成，包括真皮层及表皮层，其主要成分为胶原蛋白。不含活细胞成分。,用于皮肤缺损创面的修复，引导患者皮肤组织的修复和再生。,脱细胞猪皮、脱细胞异体皮肤,Ⅲ
medical_device_category_13-10-02,脱细胞真皮基质,13-10-02,__import__.medical_device_category_13-10,通常由异种或同种异体皮肤组织经一系列处理后制备的脱细胞真皮基质制成，其主要成分为胶原蛋白。不含活细胞成分。,用于真皮层缺损的创面修复，引导患者皮肤组织缺损的修复和再生。,猪皮脱细胞真皮基质、脱细胞异体真皮基质,Ⅲ
medical_device_category_13-10-03,胶原蛋白支架材料,13-10-03,__import__.medical_device_category_13-10,通常为胶原蛋白。不含活细胞成分。,用于皮肤、真皮的修复和再生。,医用胶原修复膜,Ⅲ
medical_device_category_13-10-04,神经修复材料,13-10-04,__import__.medical_device_category_13-10,通常由异种或同种异体的神经或肌腱组织经脱细胞处理后获得的细胞外基质制成。或者由人工合成高分子材料或天然高分子材料制成。不含活细胞成分。,用于修复各种原因所致的外伤性神经缺损。,脱细胞同种异体神经修复材料、脱细胞人工神经鞘管、聚乳酸人工神经管、神经套管、周围神经修复植入物,Ⅲ
medical_device_category_13-10-05,含重组人骨形态发生蛋白质的骨修复材料,13-10-05,__import__.medical_device_category_13-10,通常在异种骨、同种异体骨、胶原、无机钙盐类材料、可吸收高分子材料中的一种或两种以上的复合材料中加入骨形态发生蛋白质-2（BMP-2）。,用于骨缺损、骨不连、骨延迟愈合或不愈合的填充修复，以及脊柱融合、关节融合及矫形植骨修复。,含蛋白质-2（rhBMP-2）的骨修复材料、含蛋白质-2（rhBMP-2）的胶原基骨修复材料,Ⅲ
medical_device_category_13-11-01,骨蜡,13-11-01,__import__.medical_device_category_13-11,一般采用蜂蜡、石蜡、医用凡士林等材料或用泊洛沙姆等多种高分子材料混合制成制成。,通过封闭骨间的出血通路。用于控制骨损伤出血。,骨蜡,Ⅲ
medical_device_category_13-11-02,漏斗胸成形系统,13-11-02,__import__.medical_device_category_13-11,通常由肋骨成形板、固定片、固定杆等部件组成。一般由纯钛、钛合金或不锈钢等材料制成。,用于漏斗胸和其他胸骨畸形成形术中的内固定。,漏斗胸成形系统、纵向胸廓成形人工钛肋系统、增材制造漏斗胸矫形器,Ⅲ
medical_device_category_13-11-03,胸骨捆扎/抓扣固定系统,13-11-03,__import__.medical_device_category_13-11,通常由结扎带和穿引弯钩两部分组成，其中穿引弯钩非植入人体，仅用于辅助结扎带穿引安装，安装后废弃。也可由上下片及螺钉组成。也可由带或不带夹子的捆绑钢缆、粗隆爪、钢缆钉、钢缆螺丝钉、钢板组成。,用于开胸术中的胸骨固定。器械可单独使用，也可与其它传统不锈钢丝配合使用。,胸骨结扎带,Ⅲ
medical_device_category_13-11-04,组织诱导性植入器械,13-11-04,__import__.medical_device_category_13-11,有特定的组成和结构，不添加细胞或活性因子，具有组织诱导性的植入材料或植入器械。,用于损坏或缺失的组织或器官再生修复。,骨诱导磷酸钙生物陶瓷,Ⅲ
medical_device_category_13-11-05,含几丁糖关节腔内液体,13-11-05,__import__.medical_device_category_13-11,仅由医用几丁糖、氯化钠、磷酸氢二钠、磷酸二氢钠、水组成。,用于注入关节腔，发挥物理阻隔和润滑作用，防治外伤性或退变性骨关节炎。,关节腔用医用几丁糖液,Ⅲ
medical_device_category_14-01-01,1 注射泵,14-01-01,__import__.medical_device_category_14-01,通常由电路控制模块和机械传动模块组成，包括控制电路、驱动装置、检测装置、报警装置、显示装置等。,与注射器配合使用，用于小剂量精确定量控制注入患者体内液体（镇痛药、化疗药物、胰岛素）。,麻醉注射泵、化疗药物注射泵,Ⅲ
medical_device_category_14-01-01,2 注射泵,14-01-01,__import__.medical_device_category_14-01,通常由电路控制模块和机械传动模块组成，包括控制电路、驱动装置、检测装置、报警装置、显示装置等。,与注射器配合使用，用于小剂量精确定量控制注入患者体内液体。不用于镇痛药、化疗药物、胰岛素的输注。,注射泵、微量注射泵、单道微量注射泵、双道微量注射泵、六道微量注射泵、体重模式微量注射泵、双通道医用注射泵、医用注射泵,Ⅱ
medical_device_category_14-01-02,无菌注射器,14-01-02,__import__.medical_device_category_14-01,通常由器身、锥头、活塞和芯杆组成。器身一般采用高分子材料制成，活塞一般采用天然橡胶制成。无菌提供。,用于抽吸液体或在注入液体后注射。,一次性使用无菌注射器、一次性使用无菌自毁式注射器、一次性使用无菌胰岛素注射器、自毁型固定剂量疫苗注射器、一次性使用低阻力注射器、泵用注射器,Ⅲ
medical_device_category_14-01-03,无针注射器,14-01-03,__import__.medical_device_category_14-01,通常由注射器、复位器、抽药针、安瓿、适配器或其他部件组成。不含药液。依靠机械、电能或其他能源发挥其功能。注射器、复位器为非无菌提供、可重复使用；抽药针、安瓿、适配器为无菌提供，一次性使用。,通过压力使药液穿透皮肤或黏膜表面，输送入体内。用于药液的注射。,无针注射器,Ⅲ
